vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,_t_start_s,label,source,subject
-0.06669366066338178,2.557145186731333,14.304769345230813,-0.2934575290615804,0.3532472794384227,2.1873098445630963,2.1897206472900472,13.331470327018792,26.363095186344896,20.552583325458624,16,97.19222462203024,0.2577217838911681,0.5225638000366521,0.3108911533461191,1.6808577356167969,0.9923356488529429,8.692710259904398,75.0,0,ours_long,ours
-0.10746927842728436,2.478779916331885,13.580310752725545,-0.33182407228695265,0.2751956328290266,2.1821439233985065,2.1841375475308604,13.655549096444744,26.198013714594357,20.694025883478673,16,92.11873080859773,0.22771439621265135,0.622021142224749,0.4720924781579215,1.3175832511711283,0.8977929935590847,8.692710259904398,80.0,0,ours_long,ours
-0.1575226493755593,2.5196003830874005,13.528625070860933,-0.240709652811537,0.05164151526265304,2.0979610900894854,2.0985042582969258,13.655549096444744,24.466392991266062,19.460941403112685,14,80.99688473520249,0.4406090269965643,0.6452090150027092,0.5192396780892854,1.2426034492914135,0.9286041285349795,6.716445361827078,85.0,0,ours_long,ours
-0.107328834487655,2.5459216281935673,16.063274153164024,-0.1854960656015716,0.07636539475619486,2.165299536695561,2.166905418004801,13.928193430330126,25.279532138022358,20.215885514951797,13,81.91126279863481,0.5448827996491615,0.55139168536068,0.3674133645964419,1.500739326579248,1.0622199416939668,12.054788075683785,90.0,0,ours_long,ours
-0.12679470814697177,2.722411815026412,16.063274153164024,-0.14153728913960084,-0.10075684059937684,2.1422024660332797,2.148387796746194,13.928193430330126,26.95748940203926,21.456289282525972,16,102.04081632653062,0.3701705540248379,0.6206798782659584,0.49750402668841714,1.247587647475837,1.0953788706580851,12.054788075683785,95.0,0,ours_long,ours
-0.04771251567250167,2.669051016127167,14.599483478164473,-0.2574956110823042,-0.06980730157968118,2.1565600764229096,2.161025352610064,13.84792311862339,27.86819047691503,22.367929380090807,17,103.89610389610387,0.24377330260261615,0.6690710337375977,0.5956179025989986,1.1233225710947974,1.04632176000392,9.393998269465024,100.0,0,ours_long,ours
-0.1288244204275359,2.5925507429635957,14.272373973571437,-0.3346640208198358,0.011593370873584696,2.175796582969956,2.18013236961168,13.420817956784642,27.04595130681039,22.06429577321246,15,91.70305676855895,0.35269950570497854,0.65143125034062,0.5373850556745564,1.2122243509784736,0.9666997574906455,9.393998269465024,105.0,0,ours_long,ours
-0.1987563676533265,2.568001485259652,14.416150360243016,-0.1879660862963599,-0.165324927072783,2.0712724716793187,2.072737574984794,13.378549410018437,23.700565804912785,18.934021986492976,15,95.34619750283768,0.31188927691369966,0.6649659756193784,0.47811748057000447,1.3908003840951726,0.9483193402326431,8.259715119603129,110.0,0,ours_long,ours
-0.05369915929757508,2.4305291162919738,13.700657844922514,-0.17295231593127602,-0.24281910721733047,2.083068184455177,2.083324203683694,12.942222683732908,23.798008260344783,18.927481626032115,15,92.51101321585902,0.3098454321340209,0.589124023831355,0.37993657624838434,1.5505851783172724,0.98241688702064,8.259715119603129,115.0,0,ours_long,ours
-0.0543908964922597,2.432207987574131,12.458582960021419,-0.20784626017307514,-0.2826959961789761,1.9752510743747802,1.9753273358665626,13.102616261473198,23.673575899855887,19.197381924222135,15,85.62691131498472,0.37110735405212336,0.6000774753050998,0.4872250039740824,1.2316229060711763,0.9590063498567205,5.154151398930271,120.0,0,ours_long,ours
-0.0805872495108773,2.3466580353345052,11.905296958233919,-0.13126345749783672,-0.3596377416268375,1.9399628061501444,1.9402533500105785,14.543858092724633,23.701233102594244,19.107827186277884,14,84.23326133909288,0.25210836997686287,0.6100211762361538,0.45241719763609956,1.3483598311990397,0.9369316037292996,4.480207537979127,125.0,0,ours_long,ours
-0.05372683167537653,2.295214499079412,11.456791518709666,-0.060877582781422294,-0.29890182341388316,2.037428697831914,2.0457415792786398,12.77375526978108,25.027692224814786,19.786837126268182,15,91.00758396533044,0.03907841559452099,0.6363157290326454,0.43802810160475,1.4526824345320617,0.926746571797122,4.480207537979127,130.0,0,ours_long,ours
-0.06098471857565765,2.3065617720192626,11.586944300746715,-0.10550163052117785,-0.24076902496494723,2.077245620687332,2.0833301503063595,13.25469114927716,24.711095026975553,19.122461954207765,15,87.04663212435233,0.23118100318231619,0.6219296501937019,0.4548235153738771,1.3674087402505104,0.9199402867790061,5.253937107647663,135.0,0,ours_long,ours
-0.12148533358781097,2.332855307727798,12.792631139217718,-0.0706495309472486,-0.20076847533123665,2.0449964402109346,2.0471440029458905,13.75928895264965,23.78984197355183,18.579424405683195,13,79.20792079207922,0.27994503578545554,0.6120775406745809,0.43690851101693645,1.400928398602091,0.9349328977784906,7.248150301476306,140.0,0,ours_long,ours
-0.06835811981083412,2.427528987718975,14.107161579774537,-0.17310264116767743,-0.2102242689942435,2.138081944976797,2.1401231987163274,14.126987549854132,26.437704694515777,21.347474862773183,13,73.84615384615384,0.3268352823291083,0.5408710509270545,0.34773575804668705,1.5554082041066282,1.017557153210674,8.439804943991028,145.0,0,ours_long,ours
-0.009553569555244295,2.4905610244545215,14.56029310811361,-0.17780533277536323,0.041882223448630906,2.28436797574972,2.284832144216534,16.570910987239714,29.996479844745803,24.81629791288996,13,84.40797186400938,0.2342408057093798,0.5955691206069182,0.39220310770263583,1.5185221863628686,1.054955615983173,8.439804943991028,150.0,0,ours_long,ours
-0.1121486593156561,2.5926823811269597,14.0339224760796,-0.034977850844289976,0.06786842259878245,2.201757388235297,2.202908278997881,16.570910987239714,29.2759367494313,24.14801906776329,14,86.66666666666667,0.21388239528382338,0.6014838235749383,0.4360997660776049,1.379234455878848,0.9893328367444485,8.165176852090894,155.0,0,ours_long,ours
-0.17558711780749087,2.641535515728194,13.90337480886426,-0.00184321165616296,0.0360389679428037,2.0695590660691394,2.075515639058123,15.133364091903232,27.456841925171116,22.101664109984863,15,93.33333333333333,0.035486043161491836,0.6494440735483001,0.48373511500138316,1.3425613593225358,1.0076801495403946,9.448699772274672,160.0,0,ours_long,ours
-0.08106093642950683,2.630502864211252,14.26994598889883,-0.07487837712351561,0.08693295024566527,2.128370838619182,2.135337977898453,15.395002135668637,27.24502153251423,21.617775100807485,15,87.31808731808732,0.21363200602021776,0.606135105015005,0.39567449318764547,1.53190340911753,1.0256917585802732,9.448699772274672,165.0,0,ours_long,ours
-0.023960420066346664,2.5198948888985786,13.448658886208218,-0.10721492678981517,-0.049371172239998984,2.1142604617131493,2.1154013703034655,15.311379125814405,25.99056934091163,21.12258043584476,15,88.23529411764707,0.23758080031475756,0.6295228843819323,0.3884896841349165,1.6204365523469308,0.9327614618880025,8.873484742035059,170.0,0,ours_long,ours
-0.12291472042262583,2.512842384608861,13.35214467638904,-0.06841156368088244,-0.07676326454788995,2.0236847422526094,2.023866707614199,15.296369747333355,24.329566662106515,19.91532793766993,14,86.76307007786431,0.21409719108128158,0.6395910909522421,0.39581009760174735,1.6159039267254371,0.9448572041705935,6.143600933090809,175.0,0,ours_long,ours
-0.1944115144559857,2.582498266531198,13.528922641676996,-0.11277761669996055,-0.1681376008116997,2.1116199268085447,2.1127975839305364,15.296369747333355,25.236760936803947,20.378352718417307,13,86.22754491017965,0.22026488475401468,0.6719241457943441,0.4921503812460234,1.3652821808106104,1.0071193553910285,6.437593017678647,180.0,0,ours_long,ours
-0.11677149901089012,2.604314389616358,13.05764524474883,-0.082132732187475,-0.33899248427600437,2.2232906937357404,2.2240512375483528,15.176325551739634,27.028079718377285,21.858272587818984,15,86.50875386199795,0.2050364899215572,0.6346728578255105,0.4002444323746817,1.5857131454894864,1.0362463569390459,6.5704371244640285,185.0,0,ours_long,ours
-0.024104259989210067,2.6098126163390067,13.773458186451322,-0.054845315904136785,-0.29998415742193396,2.3454297342533796,2.349738569593866,15.961724483794358,28.62581346812134,23.43605475944167,15,91.40369967355821,0.03237100061075846,0.6893905227976266,0.5151964363396642,1.3381119785990094,1.0003985951278211,6.5704371244640285,190.0,0,ours_long,ours
-0.04946095713279822,2.5642774034039486,13.415665508797709,-0.07790113202499141,-0.3955228166127833,2.201930576677191,2.2029280223131593,15.961724483794358,27.398475025214022,22.499169675077646,14,85.05997818974917,0.21676251393863613,0.6519564585333745,0.4666463086002462,1.3971105021466583,0.9899109746395226,8.579763378127314,195.0,0,ours_long,ours
-0.19592462836444366,2.496024110205123,14.468979542484544,-0.038378653992290096,-0.1834485100844887,1.90878689036858,1.9087932344285108,14.209014764980127,27.188322604048192,21.55309288590849,14,81.67539267015708,0.28154885341577085,0.5177433435083155,0.3163881179979814,1.636418417936981,1.055396719558467,8.88886839135227,200.0,0,ours_long,ours
-0.12808844677692358,2.4389968028950513,14.468979542484544,-0.08894069925696463,0.07829471836918112,2.0658530874866354,2.067384465269328,14.535524851701762,30.725842104557103,24.677941623499265,15,88.23529411764707,0.2142651168219011,0.6093392535830955,0.49626951553992105,1.2278393786089383,1.0182935710028573,8.88886839135227,205.0,0,ours_long,ours
-0.07066458755856686,2.394349645735326,13.2649692532103,-0.13381615744216027,-0.23134424991618063,2.0778968184145907,2.0785746213545737,14.535524851701762,29.74836681971371,23.744060045473386,15,88.1427072402938,0.14172009051292536,0.5539284942365857,0.23743424640651156,2.3329764034468887,0.9505179338362549,7.6915931535216,210.0,0,ours_long,ours
-0.12529366193649943,2.343285331968517,11.249587995769385,-0.12486457468516635,-0.570117867189138,2.001087516428768,2.001595321068262,12.9528181296134,27.985481462815205,21.758907973696378,14,84.87486398258977,0.25687463207276606,0.6119443861743087,0.44467837762013557,1.3761505325475019,0.9145598881942809,6.019450369228913,215.0,0,ours_long,ours
-0.12941922165642608,2.4735895215417245,13.192081065868994,-0.05488154894350289,-0.3038336463024045,2.148038674985676,2.149996993893534,13.344235160352937,26.835688726351197,22.371125257213233,12,71.58351409978309,0.4450609493529601,0.526416270086779,0.26471003780728414,1.9886524683662503,0.9668623823642858,7.068666725227009,220.0,0,ours_long,ours
-0.1304850192583456,2.406024149948738,13.649322593015508,0.0739911268568104,0.09101415999646267,2.257818179963453,2.2585166790913194,16.348708667636423,51.82141921184614,39.8281295391702,11,69.60556844547565,0.45138792237390196,0.4720627988571536,0.21361900383647794,2.2098352224248288,0.9524212250655689,7.068666725227009,225.0,0,ours_long,ours
-0.10784846823258934,2.353644364249818,13.242618737272869,0.07842809015662897,-0.1097982418522423,2.127061952210691,2.127267926110137,16.348708667636423,47.026480016782536,40.26806677984403,12,71.42857142857143,0.3546812715244956,0.38286349333391795,0.1919308325154613,1.9947993155454882,0.9195881443811853,6.588587805991221,230.0,0,ours_long,ours
-0.1492666521223424,2.4591588524166457,13.403374888826658,-0.0005536346795593666,-0.30583006557102976,2.0423316647108125,2.042596014994738,16.407124053912398,28.160686411533593,23.19661889303431,14,81.50470219435736,0.2958209914333389,0.4751840679213968,0.24848932094858986,1.9122917077780899,1.008669013913987,7.972652216644447,235.0,0,ours_long,ours
-0.037241208959738516,2.3470863281470757,13.403374888826658,-0.06959525440604884,-0.2704413441989497,2.191238549106809,2.191328674322064,16.407124053912398,30.918482213000832,25.674209990153926,15,87.31808731808732,0.21099566663393385,0.5260829458402975,0.37581407665180866,1.3998489639538243,0.9644559602044984,7.972652216644447,240.0,0,ours_long,ours
-0.023258228393466168,2.5029773200387786,13.832541618883935,-0.13171139471254154,0.0014207035383915212,2.150046158083311,2.155205997452479,14.79888203605238,35.07333007076641,28.393908212674127,15,87.31808731808732,0.22053107037299155,0.6389497208501511,0.4720004204370754,1.3537058298771845,0.9223277446127094,7.064487015856407,245.0,0,ours_long,ours
-0.14793823683171298,2.6135656990743827,13.832541618883935,-0.0917754182684294,-0.03312094276045441,2.1209359307668674,2.125063348387113,13.195665051347705,40.158815821208584,31.5888334339512,14,94.66019417475728,0.3264811229607791,0.638972956868051,0.5404812036065367,1.1822297474996282,0.9619677631684257,5.886861147336189,250.0,0,ours_long,ours
-0.15906181296641086,2.5132592141471846,13.455780352339653,-0.011752159573946859,-0.15443108401092198,2.091770366229056,2.0922325753220283,13.340096188068873,39.36607103211004,35.04456980830192,14,88.53575482406357,0.2892812968779187,0.396170903371862,0.26778911210080864,1.4794137829723426,0.9534555785053448,5.324748201497603,255.0,0,ours_long,ours
-0.16033952246679256,2.456747404500257,14.01305865399296,0.006605536306899488,-0.12804931451284718,2.1259438878340458,2.127113644714849,18.03945707611839,37.406988062964565,36.24484419877264,13,82.85385500575374,0.2560226780997063,0.32709974244562817,0.15018246074067704,2.1780156007061144,1.00992464924615,10.091975891427941,260.0,0,ours_long,ours
-0.07323438435475078,2.553122296972196,14.180406659375945,-0.06477556156269419,0.016808369357300013,2.305778740190656,2.3063156124985267,18.03945707611839,37.186585294397865,30.637795407124685,15,91.90371991247264,0.055053591358464445,0.5803192324620033,0.43304353432832154,1.3400944396089782,1.0742475363587451,10.091975891427941,265.0,0,ours_long,ours
-0.18441484450968745,2.596073330474997,13.977351176544822,-0.09646120599801135,0.008290645672938357,2.222942182687924,2.2260787745564237,16.271420930829564,27.85375097884909,22.189151390917697,13,76.59574468085107,0.6152285033730213,0.5953460009506806,0.32521167866972966,1.830641517506163,0.9603848300550744,6.814011369656988,270.0,0,ours_long,ours
-0.12772937538465742,2.5864428827798345,13.412639276846352,-0.05260821094495018,-0.055479975484023836,2.2172459377438454,2.2273212061374186,16.271420930829564,27.014701076539957,22.287060916352726,13,94.61235216819973,0.02911763443647879,0.7041140862854219,0.5748806557009822,1.2248004508463737,0.8917847869005383,4.032648310225571,275.0,0,ours_long,ours
-0.08414495967854019,2.633048978117757,15.482719623459957,-0.08069396490284673,0.018579796048385333,2.327719650610976,2.3352553996847822,15.002190714116582,31.375711022723628,25.30452807599324,15,89.07741251325557,0.21874240668323758,0.5980637747894272,0.5151426347513416,1.160967340779533,1.021541162313199,11.645032159301326,280.0,0,ours_long,ours
-0.1322073599406039,2.586939041054179,15.482719623459957,-0.06869444291014928,0.03972436120017475,2.175517709354921,2.1790607502896067,14.664652751595787,28.956510691520904,23.531680165951396,15,88.88888888888889,0.37255440703901704,0.5909925571308982,0.5795282274285894,1.0197821765355188,1.0048647268397426,11.645032159301326,285.0,0,ours_long,ours
-0.04322196361277254,2.453249647019022,14.285101538836662,0.032411111596567316,-0.13301042747680158,1.985842297314737,1.9873781191379696,12.886718483136406,25.530878018054537,19.80957985932578,16,92.68795056642637,0.30753878482967134,0.5545595528782742,0.44187562164108113,1.2550127812407854,0.9195629128861078,7.401476174861488,290.0,0,ours_long,ours
-0.13160795581373788,2.328360494646414,13.02930944825531,-0.08961087236319712,-0.3968805342088504,1.917466440540468,1.917784156234228,14.066006943569452,26.41791548020318,21.102988121567893,15,91.00758396533047,0.043835164299336773,0.6094465697325663,0.46948575468661013,1.2981151475818098,0.9102741165809304,7.401476174861488,295.0,0,ours_long,ours
-0.1371386286515764,2.372955862095019,13.59196976922276,-0.07925966725907338,-0.021332217122938424,1.9478829411711125,1.9547402412391237,14.066006943569452,30.784508875040277,23.67684121665303,14,84.69055374592834,0.21746449210244262,0.6692916349498544,0.47060638554586814,1.4221898714220087,0.9107027416299864,6.442133521513238,300.0,0,ours_long,ours
-0.14279539924133328,2.283247728533161,13.390811222361922,-0.03359891401379161,0.03846953235167083,1.9362402010571809,1.9401901824802166,11.118477506073512,26.260462395268014,20.26154673192509,13,78.94736842105262,0.2859635668895269,0.6438350412881302,0.4370590624535228,1.4731076337230649,0.854521420647017,6.442133521513238,305.0,0,ours_long,ours
-0.14562505533205575,2.209214156307517,12.06601410848673,-0.16830370217496998,-0.5130075409717842,1.9686945755310212,1.9693839430926272,11.877895705423862,26.130162428527484,20.69034320194219,14,86.66666666666667,0.2434322477800738,0.6351049233368103,0.45165870678756276,1.4061611428992806,0.864352323467367,7.04922767946414,310.0,0,ours_long,ours
-0.07076358850837183,2.3571619900378407,13.454754404063703,-0.23673067723285487,-0.27066060310823836,2.066084389947168,2.072808474071408,12.743368619982594,29.308330058194052,24.32447873961626,15,86.68730650154797,0.23329633662281482,0.5951376276731742,0.4101922872024828,1.4508747390937584,0.9270209301546846,7.04922767946414,315.0,0,ours_long,ours
-0.03362659225095895,2.4605470954947886,14.272206062638425,-0.14152094361023854,0.03199130000560624,2.0664514827990295,2.075107461543699,12.743368619982594,30.103888256715244,24.277814611012072,15,88.14270724029379,0.23955953925598605,0.5955928049878435,0.4814678391685063,1.2370354913350614,0.9657160022244827,7.463682943066935,320.0,0,ours_long,ours
-0.14415375174453185,2.435256942714313,14.272206062638425,-0.041731820388239534,-0.06545153006299387,1.931758329057187,1.9352318353368827,13.066732427337104,29.294952644786818,24.2015052156822,13,78.86089813800658,0.34560356168995143,0.5969674937819722,0.4296448021959662,1.3894442356355754,0.9378119053868951,7.463682943066935,325.0,0,ours_long,ours
-0.1484416923868158,2.3834061876605244,13.238226045610794,-0.10467640212084073,-0.32303229529362554,1.9453628021442304,1.9454316514867924,12.758931005747561,27.568390878652764,25.091431220029616,11,70.75471698113206,0.3428258922275715,0.5852703049796821,0.4469103057098888,1.3095923219985208,0.8984608393536796,6.42731964022046,330.0,0,ours_long,ours
-0.07570604446710841,2.3694312241665068,13.238226045610794,-0.11770666305592176,-0.29480054080744855,2.099477427811304,2.1000473774850756,12.338537173898676,34.454566942294136,26.8726788831507,15,86.24229979466119,0.3851786079613362,0.5421738403692179,0.4514905277043185,1.2008531898243675,0.951310233998625,7.507421604888599,335.0,0,ours_long,ours
-0.12081392133283719,2.2509658843023033,11.867005866613534,-0.07792321184359101,-0.35293559121228135,2.0878426988723335,2.0933098366635674,12.338537173898676,29.203834029390844,22.399081920573742,15,91.20521172638438,0.30764280081518436,0.4916857572518664,0.31033808233337606,1.584355208857933,0.8757364813588974,7.507421604888599,340.0,0,ours_long,ours
-0.12336978111733535,2.141034307170076,11.776813867978923,-0.10759671114830735,-0.3395629447800794,2.0565100929176876,2.0575282802250223,11.475852586830056,26.149562055059416,20.6689688274583,11,68.72852233676976,0.4644489482376286,0.5087098696552296,0.25708021845191675,1.9787981849345464,0.7967551855459575,3.8374041315599228,345.0,0,ours_long,ours
-0.15159980146771204,2.2042317369710958,12.042266707081424,-0.08802321156610225,-0.31820120227715076,1.9711218735182705,1.9717347738563569,11.267308376224324,27.577353241841955,22.656548262222778,13,77.50269106566199,0.4708242215862175,0.5142080936365728,0.26085851946370103,1.9712144908808542,0.8744581249857313,5.497972875774194,350.0,0,ours_long,ours
-0.14637115985522228,2.344233581796488,11.772299958671383,-0.03882730407381468,-0.29224450419496106,1.9553880046940164,1.955403874988318,11.918742222165093,25.376136577580958,19.97637019658213,15,86.15384615384617,0.2049871309762584,0.4997782865917087,0.24810992682663743,2.0143421627016167,0.9231740884441972,5.497972875774194,355.0,0,ours_long,ours
-0.05259742393302604,2.5296504078385245,13.158402376338147,-0.006020260601319805,-0.2005489063046335,2.174332810710482,2.1745810531898884,14.298323882561306,25.491314338001178,19.877763080342476,14,85.99779492833518,0.2116351921461485,0.5305788343064444,0.29551325247110355,1.795448528516759,0.9790364882217414,5.7572140760332084,360.0,0,ours_long,ours
-0.10898489199533196,2.581089048704146,13.094126380792964,0.046298592502492485,-0.3160832595055574,2.1956901937520676,2.1974511910288403,14.298323882561306,26.213549221894617,20.89529131057962,15,91.20521172638438,0.034557720874787326,0.611032492770666,0.4034841027842935,1.5143905015195354,1.0091422395111798,5.7572140760332084,365.0,0,ours_long,ours
-0.08959257245949058,2.614216507835482,12.146211468496215,0.07908708072758906,-0.4052123394304732,2.0878857429715105,2.0934750869508023,14.236290694572482,29.365258654531274,23.898423963679992,15,90.41980624327235,0.03252517745907028,0.6485762925264875,0.4799773408816337,1.3512643978883823,0.9641411789742181,5.660458166166821,370.0,0,ours_long,ours
-0.1000855448324372,2.6278660419475055,13.299791973917849,-0.09294802590355863,-0.16694763513457067,2.1819968359128996,2.185523654358032,15.70716579990972,29.47739067469456,24.140195176448223,14,85.1528384279476,0.20419808845242726,0.6298301733204089,0.4266206606612822,1.4763236556432648,0.9315626488981191,5.599215142925026,375.0,0,ours_long,ours
-0.08830237715828076,2.5594801636115694,13.53057461806614,-0.14011877020011893,0.10533237052915467,2.160795566237856,2.161099882098325,15.473220880161717,24.924875629701607,20.942585332145146,14,88.43537414965986,0.23954316243946525,0.6354477180589521,0.472150876325625,1.3458573306146047,0.9502542775374001,5.936293131078335,380.0,0,ours_long,ours
-0.024903072063729225,2.579089209111302,13.334131920820912,-0.035477027172776454,-0.06427904742181578,2.097124658723312,2.0990098986732173,15.746307505393577,26.743576818084794,21.076344052370413,15,88.23529411764706,0.22577925693492304,0.6352010068497697,0.5018207093103525,1.265792732473557,0.9540794213732203,5.936293131078335,385.0,0,ours_long,ours
-0.1784610982724743,2.5372857101349777,12.428627730303628,-0.11684692787590376,-0.24349965353947534,2.0537377308335807,2.0655237088406726,15.746307505393577,27.802469843177555,22.71446512559673,14,81.58995815899583,0.4263832366770282,0.6284938000600379,0.5528622034932787,1.1368000852452533,0.9017684763723632,6.025430011035921,390.0,0,ours_long,ours
-0.062836239415314,2.4336318422115752,12.762353939912778,-0.15616724064449866,0.01861678902650432,2.117463050937766,2.130094198519125,12.79204130352537,29.890193193908157,26.11672264188239,14,84.32432432432432,0.4584905523121851,0.5751904186661889,0.49675828053870935,1.1578879330253415,0.9527120236712933,6.663190126405588,395.0,0,ours_long,ours
0.022300810198957265,2.4731662580103975,12.827104015062021,-0.13779942423337568,0.044084916859998824,2.1475064403343604,2.1500280867925694,12.788714202577875,29.680585520006687,24.15307807696803,16,94.43861490031479,0.1227118900822138,0.5198524676571072,0.3367881769929987,1.5435591364833279,1.0023301784515013,6.663190126405588,400.0,0,ours_long,ours
-0.12539917181249402,2.4207312432330124,13.023242076673178,-0.06935328354868034,-0.1710575294225074,2.0641440478659794,2.0643618171579896,12.317649221405139,25.576138850260385,21.589637669351017,15,92.4092409240924,0.10306451548737608,0.4862301078125941,0.20667911923027762,2.3525845746944882,0.9431319214921452,6.244580806014346,405.0,0,ours_long,ours
-0.2037238018225786,2.3670928783583256,13.041705984136525,-0.08333008777936506,-0.2781720106048322,2.054295112438698,2.0545153628225865,11.582933686474625,27.233043762319845,23.36390025540256,15,92.51101321585901,0.09696634670949403,0.5202714874988182,0.33153604169758166,1.569275801312112,0.9218147981365463,7.05294194884191,410.0,0,ours_long,ours
-0.14495971465606297,2.522602234480653,12.822404330484721,-0.06547214854396578,-0.34535481217810915,2.0240362501879936,2.0256921193814272,12.56395971254891,26.916537711416172,21.611751461661367,17,99.7920997920998,0.18341229234460904,0.5925369183845368,0.42402090482028776,1.3974238337038383,1.0072365466612483,7.05294194884191,415.0,0,ours_long,ours
