vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.04339748175277074,0.3505907929806658,5.824559661816213,2.9372743774287398,38.290785355708664,0.6606215845266268,0.7393977302851895,3.5796214321666593,6.107550270736966,2.7961298457310537,1,0.0,0.0,0.10023487008370338,0.05912638461618013,0.0,0.12017629052254764,0.9946653983739943,0,H1
-0.022592325337867463,1.5108255269526045,10.864315511778669,2.3089658939915987,7.427955775145588,0.9074878744985632,1.0729194309893904,8.544639650535935,11.441397812107883,7.74934961951939,11,114.94252873563218,0.07157678809298623,0.6945262905107792,0.5731416167529174,1.2117882739793977,0.5040215281547427,2.7367381146136878,0,H1
-0.03150174449043649,2.1239978215661073,11.22968785441255,1.8111263649535112,2.9665642829617354,1.1800487289133643,1.3117511258922214,9.57630854205444,14.0599950473339,11.227776883331215,20,120.12644889357217,0.04331887205710112,0.7528848417240129,0.6288744715769413,1.1971941551962,0.7474257160056128,3.3537064409653143,0,H1
-0.051510467853093135,1.8365161393850156,11.22968785441255,1.9426450398082442,4.236271895834911,1.1150211814299855,1.3156224114359463,9.431696984117988,24.888920846003828,21.98558603230903,15,92.20636663007684,0.8279333775220674,0.6555417660297918,0.5515807172615798,1.1884783958444831,0.6489140452098309,3.3537064409653143,0,H1
-0.05547009785116636,1.6371348868316,9.899263448505124,1.8498573025739107,3.833421209162496,1.0928856127049345,1.2635745530401508,8.671123714458833,23.92662295283921,22.971538636891623,14,81.93277310924373,0.7663014912066037,0.5568233154335827,0.39023890453570886,1.4268780200069224,0.5666179108184606,2.250439657775309,0,H1
-0.06945846693579963,1.9000585642225072,9.75559303910013,1.6565827452503379,2.4411790693830535,1.076289436300436,1.181643349969348,8.671123714458833,14.264903333695605,11.469778460971694,19,118.16192560175057,0.05108366533885669,0.6560003670919976,0.49218247881485316,1.3328397399915748,0.6707764344153432,2.4374432614364303,0,H1
-0.05065777351104792,1.8174101789971528,10.67855706755594,1.5648828041597334,2.3278258431172234,1.0750082711710618,1.230954843601152,8.758579926601731,27.948010275237188,23.96076677294385,19,111.34020618556701,0.23883730122529884,0.6174941558838384,0.49021111021019326,1.2596494510682725,0.6436280428996504,2.5977834068085017,0,H1
-0.030877509339048773,1.7757676023947975,10.67855706755594,1.7118357374833444,2.795792094755345,1.0904204351298037,1.2706568064329955,9.18849581895784,27.25960679093644,24.40183819511963,19,111.68562564632884,0.24109338014809215,0.6116213935923687,0.38538143706053124,1.5870546289345595,0.6154654313189073,2.91609695745886,0,H1
-0.03370931882255431,1.8432919603075886,9.899570571850923,1.7186618341830628,2.6072706774803653,1.0784803285799118,1.20701442576423,8.306754852547257,14.41559750450978,11.410941237380456,20,118.62643080124872,0.061632020374446844,0.6235305433601649,0.35550703602040923,1.7539189950782543,0.6400783286218342,2.91609695745886,0,H1
-0.05103121005795901,1.6127986789384656,9.781474316545886,1.5817850272305938,2.7959454437947238,1.0269215342647906,1.1632511178236757,8.493584024517844,26.74530982792974,23.692806565836083,15,92.51101321585901,0.6687806501941381,0.5377344715748041,0.49820217593070076,1.0793499056286784,0.571010685942475,2.8360492038058966,0,H1
-0.059290382136900965,1.6406302124107761,9.487000961600337,1.5868857107375316,2.7519703461557703,1.0095736042210872,1.1366012325393973,7.161775308218283,26.547531003094655,24.288985419032723,15,89.171974522293,0.6737824630444734,0.5183851510594562,0.29712078229235883,1.744695026244846,0.5627459761828452,2.4456902127911624,0,H1
-0.056439856255794285,1.8180318965849025,9.564640926395079,1.666246895632327,2.4457210949383676,1.0083848723933606,1.094515433382768,7.070043522722824,14.466923303074998,11.800559997245605,20,119.87381703470031,0.04605150040054302,0.6867370214599495,0.6521819330389806,1.0529838173528545,0.6172620733667455,2.4456902127911624,0,H1
-0.08535227664953268,1.648234460426262,9.582419768725924,1.6254528895856273,2.490137473332131,1.0123460350287126,1.169564116443588,7.214434669856987,26.93959392932036,24.00173507624596,18,110.99020674646356,0.24470798488473386,0.5912263754262026,0.48403832051192375,1.2214453905238654,0.568135401343889,2.2788261309551188,0,H1
